Country,Year,Life expectancy,Adult mortality,Infant deaths,Alcohol,Percentage expenditure,Hepatitis B,Measles,BMI,Polio,Total expenditure,Diphtheria,HIV/AIDS,Thinness 1-19 years,Income composition of resources,Schooling
Mozambique,2005,58.0,434.0,4.394449154672439,1.23,4.224404334594568,75.0,9.44137272471063,18.5,71.0,6.87,8.0,2.8449093838194073,3.9,0.341,7.3
Mozambique,2006,51.2,434.0,4.3694478524670215,1.2,4.087595922459967,75.0,5.214935757608986,18.9,73.0,6.51,78.0,2.8507065015037334,3.8,0.353,7.9
Mozambique,2007,52.1,425.0,4.31748811353631,1.03,4.006428756359953,75.0,5.5909869805108565,19.3,75.0,5.25,75.0,2.714694743820879,3.8,0.36,8.2
Mozambique,2008,53.2,45.0,4.290459441148391,1.48,0.5860717424851188,75.0,1.6094379124341003,19.7,74.0,4.91,75.0,2.6100697927420065,3.7,0.372,8.8
Mozambique,2009,53.8,4.0,4.2626798770413155,1.18,3.707509074098116,74.0,4.110873864173311,2.1,74.0,5.43,74.0,2.509599262378372,3.7,0.382,9.2
Mozambique,2010,54.0,47.0,4.248495242049359,0.96,1.9085633091843255,74.0,7.7501841622578365,2.5,73.0,5.38,74.0,2.468099531471619,3.7,0.39,9.3
Mozambique,2011,54.3,47.0,4.204692619390966,0.94,3.7330441697516106,76.0,5.181783550292085,2.9,73.0,6.23,76.0,2.3608540011180215,3.7,0.397,9.5
Mozambique,2012,54.8,48.0,4.174387269895637,1.19,3.9300568577952038,76.0,4.983606621708336,21.3,73.0,5.58,76.0,2.066862759472976,3.6,0.4,9.2
Mozambique,2013,55.3,46.0,4.143134726391533,1.16,1.9188822343970482,78.0,2.1972245773362196,21.8,78.0,5.9,78.0,1.8082887711792655,3.6,0.405,9.1
Mozambique,2014,56.7,375.0,4.127134385045092,0.01,4.023771778151708,79.0,2.302585092994046,22.2,79.0,6.98,79.0,1.62924053973028,3.6,0.409,9.1
Myanmar,2000,62.1,243.0,4.30406509320417,0.35,1.2560254385619978,8.0,6.740519359606223,13.6,88.0,1.84,82.0,0.3364722366212129,13.3,0.417,7.5
Myanmar,2001,62.5,239.0,4.290459441148391,0.38,1.0706119114512191,8.0,7.832014180505469,14.1,77.0,1.8,73.0,0.3364722366212129,13.3,0.427,7.6
Myanmar,2002,62.8,235.0,4.276666119016055,0.41,1.486565157151922,8.0,6.602587892189336,14.6,84.0,2.5,79.0,0.3364722366212129,13.3,0.435,7.6
Myanmar,2003,63.2,231.0,4.248495242049359,0.4,1.573647503231061,8.0,6.7226297948554485,15.2,86.0,1.97,78.0,0.4054651081081644,13.3,0.445,7.7
Myanmar,2004,63.5,228.0,4.204692619390966,0.44,1.6398732507939437,39.0,7.1929342212158,15.7,92.0,1.97,82.0,0.4054651081081644,13.3,0.455,7.8
Myanmar,2005,63.9,224.0,4.174387269895637,0.28,1.3333795390824763,62.0,5.752572638825633,16.4,86.0,1.83,73.0,0.4054651081081644,13.2,0.465,7.9
Myanmar,2006,64.2,22.0,4.127134385045092,0.28,1.7286024474251294,75.0,6.634633357861686,17.0,82.0,1.78,82.0,0.47000362924573563,13.2,0.474,8.0
Myanmar,2007,64.5,217.0,4.07753744390572,0.26,0.42564204442694775,85.0,6.9930151229329605,17.6,84.0,1.68,86.0,0.47000362924573563,13.2,0.484,8.1
Myanmar,2008,59.2,296.0,4.0943445622221,0.3,2.3542739395405254,85.0,5.811140992976701,18.3,85.0,1.87,85.0,0.47000362924573563,13.2,0.493,8.2
Myanmar,2009,65.2,211.0,3.970291913552122,0.28,2.4892703674081367,91.0,5.799092654460526,19.1,9.0,2.5,9.0,0.47000362924573563,13.1,0.504,8.5
Myanmar,2010,65.4,29.0,3.912023005428146,0.3,2.9168480102912158,92.0,5.25227342804663,19.8,9.0,1.92,9.0,0.4054651081081644,13.1,0.515,8.8
Myanmar,2011,65.6,27.0,3.871201010907891,0.33,3.1017570496919666,4.0,7.624130585661289,2.5,9.0,1.87,84.0,0.4054651081081644,13.0,0.526,9.1
Myanmar,2012,65.9,25.0,3.8066624897703196,0.55,3.6744738980421436,58.0,7.685243607975833,21.3,87.0,2.22,84.0,0.4054651081081644,13.0,0.533,9.1
Myanmar,2013,66.2,22.0,3.7612001156935624,0.7,3.672189310820117,75.0,6.918695219020472,22.1,76.0,2.16,75.0,0.3364722366212129,12.9,0.54,9.1
Myanmar,2014,66.4,21.0,3.713572066704308,0.01,3.835959915245361,88.0,4.812184355372417,22.9,88.0,2.28,88.0,0.26236426446749106,12.9,0.547,9.1
Namibia,2000,57.4,41.0,1.3862943611198906,5.73,3.6057637098297457,83.0,6.152732694704104,24.5,8.0,6.11,79.0,3.169685580677429,15.7,0.559,11.5
Namibia,2001,56.5,426.0,1.3862943611198906,5.09,5.331790262313899,83.0,6.0330862217988015,25.1,79.0,6.18,78.0,3.214867803470662,15.2,0.556,11.7
Namibia,2002,55.7,452.0,1.3862943611198906,5.09,5.321703219846613,83.0,7.153833801578843,25.8,78.0,6.17,77.0,3.242592351485517,14.7,0.556,11.8
Namibia,2003,55.0,471.0,1.3862943611198906,5.28,5.689200523563702,83.0,5.572154032177765,26.5,82.0,6.52,79.0,3.246490991901174,14.2,0.554,11.7
Namibia,2004,54.7,483.0,1.3862943611198906,4.8,5.911568231926875,83.0,1.6094379124341003,27.2,81.0,6.47,81.0,3.2188758248682006,13.7,0.559,11.7
Namibia,2005,55.1,477.0,1.3862943611198906,4.89,6.128440115929961,83.0,1.6094379124341003,27.9,86.0,7.32,86.0,3.139832617527748,13.1,0.565,11.6
Namibia,2006,57.0,431.0,1.3862943611198906,4.94,6.131568256943553,83.0,1.3862943611198906,28.7,74.0,7.2,86.0,3.005682604407159,12.6,0.57,11.4
Namibia,2007,60.0,356.0,1.3862943611198906,5.12,4.144885462165259,83.0,3.091042453358316,29.4,81.0,6.99,86.0,2.785011242238338,12.0,0.578,11.3
Namibia,2008,61.7,317.0,1.3862943611198906,6.28,4.103475010198453,83.0,0.0,3.2,83.0,7.15,83.0,2.5416019934645457,11.5,0.589,11.3
Namibia,2009,62.4,36.0,1.3862943611198906,7.99,6.357278514735646,83.0,8.313116702819253,31.0,83.0,8.5,83.0,2.272125885509337,1.9,0.598,11.4
Namibia,2010,63.0,299.0,1.3862943611198906,7.58,6.580019689017104,83.0,8.051659556841953,31.8,83.0,7.89,83.0,1.9740810260220096,1.4,0.604,11.4
Namibia,2011,64.3,268.0,1.3862943611198906,7.84,2.1856281457701368,82.0,4.382026634673881,32.5,85.0,8.78,82.0,1.7404661748405046,9.9,0.612,11.5
Namibia,2012,65.8,232.0,1.3862943611198906,0.01,6.681949971210184,84.0,4.465908118654584,33.3,84.0,8.24,84.0,1.547562508716013,9.5,0.619,11.5
Namibia,2013,66.1,232.0,1.3862943611198906,0.01,6.635493769861281,89.0,6.9363427358340495,34.1,89.0,8.53,89.0,1.252762968495368,9.0,0.625,11.6
Namibia,2014,65.9,242.0,1.0986122886681098,0.01,6.623265800640612,88.0,6.169610732491456,34.9,88.0,8.93,88.0,1.1631508098056809,8.6,0.632,11.7
Nepal,2000,62.5,238.0,3.8501476017100584,0.08,2.9398144498637593,2.0,9.14825217966276,11.4,74.0,5.43,74.0,0.09531017980432493,18.5,0.439,8.9
Nepal,2001,63.2,23.0,3.784189633918261,0.09,3.132364925237064,2.0,9.291920358968605,11.9,73.0,5.36,72.0,0.09531017980432493,18.3,0.446,9.0
Nepal,2002,63.1,238.0,3.713572066704308,0.19,3.1856890221124354,2.0,8.817297783866575,12.4,72.0,5.6,72.0,0.09531017980432493,18.2,0.447,8.6
Nepal,2003,64.3,22.0,3.6635616461296463,0.2,1.332620688510292,2.0,9.498897061838624,12.9,76.0,5.48,78.0,0.09531017980432493,18.0,0.457,9.2
Nepal,2004,64.7,218.0,3.58351893845611,0.21,3.494440977855824,27.0,9.398892478520773,13.4,8.0,5.82,8.0,0.1823215567939546,17.8,0.463,9.3
Nepal,2005,65.4,28.0,3.5263605246161616,0.2,1.6600839784945778,41.0,8.521981708148035,13.9,78.0,5.72,75.0,0.1823215567939546,17.6,0.469,9.4
Nepal,2006,66.0,21.0,3.4657359027997265,0.2,3.8475889965889745,69.0,7.951207156472972,14.4,91.0,5.7,89.0,0.1823215567939546,17.4,0.476,9.6
Nepal,2007,66.6,194.0,3.4011973816621555,0.2,3.974604582686996,82.0,7.255591274253665,14.9,82.0,5.84,82.0,0.1823215567939546,17.2,0.486,10.0
Nepal,2008,67.0,189.0,3.332204510175204,0.21,4.266491361701986,82.0,7.644919344958857,15.4,82.0,6.44,82.0,0.1823215567939546,17.0,0.492,10.1
Nepal,2009,67.5,183.0,3.258096538021482,0.22,1.9731876117685434,89.0,5.247024072160486,15.9,93.0,6.41,89.0,0.1823215567939546,16.9,0.502,10.5
Nepal,2010,68.0,178.0,3.1780538303479458,0.24,4.449954233425926,82.0,5.25227342804663,16.4,83.0,6.43,82.0,0.1823215567939546,16.7,0.515,11.1
Nepal,2011,68.4,172.0,3.1354942159291497,0.27,4.728474863063714,92.0,7.7664168980196555,16.9,92.0,6.73,92.0,0.1823215567939546,16.5,0.529,12.0
Nepal,2012,68.9,167.0,3.044522437723423,0.26,4.401680767611986,9.0,8.12058871174027,17.4,9.0,5.89,9.0,0.1823215567939546,16.3,0.538,12.3
Nepal,2013,69.3,162.0,2.995732273553991,0.27,4.396361537864443,92.0,7.529406457837013,18.0,92.0,5.69,92.0,0.09531017980432493,16.1,0.545,12.3
Nepal,2014,69.6,158.0,2.9444389791664403,0.01,2.2537610005640567,92.0,7.154615356913663,18.5,92.0,5.8,92.0,0.09531017980432493,15.9,0.551,12.4
Netherlands,2000,78.1,84.0,0.6931471805599453,10.06,7.988081435453891,2.0,6.927557906278317,51.8,97.0,7.42,97.0,0.09531017980432493,1.1,0.873,16.5
Netherlands,2001,78.3,82.0,0.6931471805599453,9.95,8.024703623978324,2.0,0.0,52.6,97.0,7.79,97.0,0.09531017980432493,1.1,0.878,16.7
Netherlands,2002,78.4,81.0,0.6931471805599453,9.68,8.147924145948965,2.0,1.3862943611198906,53.4,97.0,8.34,97.0,0.09531017980432493,1.1,0.882,16.9
Netherlands,2003,78.7,8.0,0.6931471805599453,9.56,8.405951280879451,2.0,1.6094379124341003,54.2,98.0,8.46,98.0,0.09531017980432493,1.1,0.881,16.5
Netherlands,2004,79.2,77.0,0.6931471805599453,9.56,8.550846648232268,2.0,2.4849066497880004,55.0,98.0,8.52,98.0,0.09531017980432493,1.0,0.885,16.5
Netherlands,2005,79.4,72.0,0.6931471805599453,9.69,8.791563271561227,2.0,1.6094379124341003,55.8,96.0,9.6,96.0,0.09531017980432493,1.0,0.888,16.4
Netherlands,2006,79.8,71.0,0.6931471805599453,9.79,9.029419081391746,2.0,0.6931471805599453,56.5,96.0,9.36,96.0,0.09531017980432493,1.0,0.893,16.5
Netherlands,2007,82.0,68.0,0.6931471805599453,9.53,9.178925324729377,2.0,2.3978952727983707,57.3,97.0,9.36,97.0,0.09531017980432493,1.0,0.899,16.6
Netherlands,2008,83.0,68.0,0.6931471805599453,9.62,9.294167191474303,2.0,4.700480365792417,57.9,97.0,9.57,97.0,0.09531017980432493,1.0,0.905,16.8
Netherlands,2009,86.0,65.0,0.6931471805599453,9.23,4.583523462090493,2.0,2.772588722239781,58.6,97.0,1.29,97.0,0.09531017980432493,1.0,0.906,16.9
Netherlands,2010,88.0,64.0,0.6931471805599453,9.33,6.943722085649822,2.0,2.772588722239781,59.3,97.0,1.48,97.0,0.09531017980432493,1.0,0.906,17.0
Netherlands,2011,81.1,63.0,0.6931471805599453,8.96,6.954992088749633,2.0,3.9512437185814275,59.9,97.0,1.53,97.0,0.09531017980432493,1.0,0.911,17.2
Netherlands,2012,81.1,62.0,0.6931471805599453,9.05,7.059322711955602,2.0,2.3978952727983707,6.5,97.0,11.1,97.0,0.09531017980432493,1.0,0.921,18.1
Netherlands,2013,81.4,6.0,0.6931471805599453,8.68,7.297111599121802,51.0,7.87587915949631,61.0,97.0,11.4,97.0,0.09531017980432493,1.0,0.922,18.1
Netherlands,2014,81.7,58.0,0.6931471805599453,0.01,7.308344254723033,92.0,4.948759890378168,61.6,96.0,1.9,96.0,0.09531017980432493,1.0,0.923,18.1
New Zealand,2000,78.6,87.0,0.0,8.91,7.67043835563115,9.0,4.189654742026425,58.9,82.0,7.47,9.0,0.09531017980432493,0.3,0.864,17.2
New Zealand,2001,78.5,83.0,0.0,8.75,7.699383040128634,9.0,4.189654742026425,59.6,82.0,7.58,9.0,0.09531017980432493,0.3,0.868,17.4
New Zealand,2002,78.7,83.0,0.0,9.13,7.970138181773105,89.0,3.091042453358316,6.3,84.0,7.89,9.0,0.09531017980432493,0.3,0.873,17.5
New Zealand,2003,79.1,82.0,0.0,8.91,8.205981228830268,89.0,4.204692619390966,6.9,86.0,7.71,9.0,0.09531017980432493,0.3,0.881,18.2
New Zealand,2004,79.2,79.0,0.0,9.15,6.094421522099764,88.0,3.5263605246161616,61.5,87.0,7.89,89.0,0.09531017980432493,0.3,0.884,18.4
New Zealand,2005,79.9,78.0,0.0,9.31,6.198592230374567,87.0,3.044522437723423,62.1,89.0,8.25,89.0,0.09531017980432493,0.3,0.886,18.9
New Zealand,2006,79.9,76.0,0.0,9.34,6.209038216791054,87.0,3.044522437723423,62.6,89.0,8.65,89.0,0.09531017980432493,0.3,0.888,19.1
New Zealand,2007,81.0,76.0,0.0,9.19,6.4090404494316235,88.0,3.258096538021482,63.2,88.0,8.35,88.0,0.09531017980432493,0.3,0.891,19.2
New Zealand,2008,81.0,75.0,0.0,9.49,8.819116716161334,9.0,0.0,63.8,89.0,1.7,89.0,0.09531017980432493,0.3,0.894,19.5
New Zealand,2009,85.0,73.0,0.0,9.24,4.167859110370336,93.0,5.293304824724492,64.3,92.0,11.21,92.0,0.09531017980432493,0.3,0.895,19.3
New Zealand,2010,89.0,71.0,0.0,9.62,8.804647544141849,9.0,3.784189633918261,64.8,93.0,11.2,93.0,0.09531017980432493,0.3,0.899,20.3
New Zealand,2011,86.0,72.0,0.0,9.47,9.029226776982513,95.0,6.393590753950631,65.3,95.0,11.24,95.0,0.09531017980432493,0.3,0.901,19.7
New Zealand,2012,81.1,7.0,0.0,9.2,6.83040475977327,93.0,4.23410650459726,65.9,93.0,11.53,93.0,0.09531017980432493,0.3,0.904,19.5
New Zealand,2013,81.3,69.0,0.0,9.18,9.212345989380323,93.0,2.1972245773362196,66.4,92.0,11.17,92.0,0.09531017980432493,0.3,0.908,19.3
New Zealand,2014,81.5,67.0,0.0,9.07,6.948204502591949,93.0,5.638354669333745,66.9,93.0,11.3,93.0,0.09531017980432493,0.4,0.91,19.2
Nicaragua,2000,73.0,192.0,1.6094379124341003,3.61,2.788412129204099,83.0,0.0,42.8,85.0,5.39,83.0,0.3364722366212129,2.2,0.562,10.1
Nicaragua,2001,73.0,193.0,1.6094379124341003,3.51,3.1508519614555284,87.0,0.0,43.5,89.0,5.26,87.0,0.3364722366212129,2.2,0.57,10.4
Nicaragua,2002,75.0,197.0,1.6094379124341003,3.5,1.1289293447864581,85.0,0.0,44.2,85.0,5.71,85.0,0.3364722366212129,2.2,0.577,10.7
Nicaragua,2003,76.0,198.0,1.6094379124341003,3.77,1.2648148824029266,86.0,0.0,44.9,86.0,6.12,86.0,0.26236426446749106,2.1,0.583,11.0
Nicaragua,2004,71.0,194.0,1.6094379124341003,3.81,3.632737892956959,79.0,0.0,45.7,8.0,6.13,79.0,0.26236426446749106,2.1,0.587,11.0
Nicaragua,2005,71.2,194.0,1.3862943611198906,3.7,5.391678456747062,86.0,0.0,46.4,87.0,6.11,86.0,0.26236426446749106,2.0,0.592,11.0
Nicaragua,2006,73.0,17.0,1.3862943611198906,3.69,3.1095624085605045,88.0,0.0,47.1,88.0,6.33,88.0,0.26236426446749106,2.0,0.597,11.0
Nicaragua,2007,72.5,173.0,1.3862943611198906,3.83,5.537337342604358,93.0,0.0,47.9,93.0,6.91,93.0,0.1823215567939546,2.0,0.601,11.0
Nicaragua,2008,72.5,169.0,1.3862943611198906,3.64,5.620634294992156,97.0,0.0,48.6,97.0,6.98,97.0,0.1823215567939546,1.9,0.607,11.1
Nicaragua,2009,73.2,163.0,1.3862943611198906,3.36,5.682739621998393,98.0,0.0,49.4,99.0,6.82,98.0,0.1823215567939546,1.9,0.613,11.3
Nicaragua,2010,73.2,154.0,1.3862943611198906,3.38,5.716055324524702,98.0,0.0,5.2,99.0,6.58,98.0,0.09531017980432493,1.9,0.614,11.4
Nicaragua,2011,74.5,147.0,1.3862943611198906,3.39,5.776454266210389,98.0,0.0,5.9,99.0,6.39,98.0,0.09531017980432493,1.8,0.62,11.5
Nicaragua,2012,73.9,157.0,1.0986122886681098,3.63,5.816567633112577,98.0,0.0,51.7,99.0,8.4,98.0,0.09531017980432493,1.8,0.625,11.5
Nicaragua,2013,73.9,157.0,1.0986122886681098,3.58,5.906680271195751,98.0,0.0,52.4,99.0,8.43,98.0,0.09531017980432493,1.8,0.63,11.5
Nicaragua,2014,74.5,148.0,1.0986122886681098,3.55,6.161468495181249,98.0,0.0,53.2,99.0,9.4,98.0,0.09531017980432493,1.8,0.636,11.6
Niger,2000,50.0,284.0,4.07753744390572,0.1,2.6642960258274377,71.0,9.967400878279781,13.6,41.0,6.1,34.0,0.9162907318741551,12.8,0.253,2.8
Niger,2001,56.0,283.0,4.060443010546419,0.11,1.0359669847522004,71.0,11.022049516511858,13.9,42.0,7.1,36.0,0.9555114450274363,12.7,0.255,2.9
Niger,2002,51.4,282.0,4.060443010546419,0.1,2.922474634072638,71.0,10.360437603332802,14.3,43.0,6.55,39.0,0.9555114450274363,12.5,0.261,2.9
Niger,2003,52.1,28.0,4.04305126783455,0.1,3.0572395983793537,71.0,10.900270121979117,14.6,44.0,6.23,41.0,0.9555114450274363,12.3,0.266,3.0
Niger,2004,52.9,279.0,4.04305126783455,0.11,3.084712658773983,71.0,11.051810216769898,15.0,45.0,6.61,43.0,0.9555114450274363,12.1,0.27,3.1
Niger,2005,53.7,278.0,4.02535169073515,0.11,1.5585056985333545,71.0,7.688913336864796,15.4,46.0,7.15,45.0,0.9555114450274363,11.9,0.278,3.5
Niger,2006,54.5,277.0,4.007333185232471,0.11,3.793733281276825,71.0,4.0943445622221,15.7,52.0,7.39,51.0,0.9162907318741551,11.6,0.286,3.7
Niger,2007,55.2,276.0,3.9889840465642745,0.1,3.605750462449237,71.0,5.645446897643238,16.1,57.0,6.94,57.0,0.8754687373538999,11.4,0.293,3.8
Niger,2008,56.0,272.0,3.970291913552122,0.12,3.7227579581406895,71.0,7.183870715062453,16.5,68.0,6.76,67.0,0.8329091229351039,11.2,0.298,4.0
Niger,2009,57.1,263.0,3.9512437185814275,0.11,1.8969307268777142,71.0,6.687108607866515,16.9,71.0,6.98,71.0,0.7419373447293773,11.0,0.307,4.2
Niger,2010,58.2,252.0,3.9318256327243257,0.12,1.929165092154487,7.0,5.921578419643816,17.3,75.0,6.36,7.0,0.6418538861723947,1.7,0.312,4.5
Niger,2011,59.4,241.0,3.9318256327243257,0.15,3.503300631685399,75.0,6.648984550024776,17.7,4.0,6.66,75.0,0.5306282510621704,1.5,0.323,4.8
Niger,2012,63.0,232.0,3.912023005428146,0.01,3.426058429497409,71.0,5.60947179518496,18.1,71.0,6.11,71.0,0.5306282510621704,1.3,0.331,5.1
Niger,2013,69.0,227.0,3.912023005428146,0.01,3.4813149286890037,67.0,7.110696122978827,18.5,56.0,5.9,67.0,0.47000362924573563,1.0,0.341,5.3
Niger,2014,61.4,223.0,3.912023005428146,0.01,1.4595540930302697,68.0,7.04141166379481,18.9,67.0,5.82,68.0,0.4054651081081644,9.8,0.345,5.3
Nigeria,2000,47.1,45.0,6.3578422665081,9.23,3.156224633496163,18.0,12.26520910175375,16.9,31.0,2.84,29.0,1.7749523509116738,14.3,0.0,7.6
Nigeria,2001,47.4,48.0,6.354370040797351,9.58,2.8232215329309884,18.0,12.032361908984115,17.3,36.0,3.25,27.0,1.8082887711792655,14.1,0.0,8.0
Nigeria,2002,47.7,49.0,6.349138991379798,9.61,2.8979956222473287,18.0,10.645615355317695,17.8,4.0,2.43,25.0,1.840549633397487,13.8,0.0,7.7
Nigeria,2003,48.1,41.0,6.342121418721152,9.75,3.440274125798549,18.0,11.858350363793017,18.3,42.0,4.5,29.0,1.8562979903656263,13.5,0.0,8.1
Nigeria,2004,48.5,47.0,6.335054251498059,9.76,4.064324401812908,18.0,10.358440993735487,18.8,43.0,4.33,33.0,1.8562979903656263,13.2,0.445,8.5
Nigeria,2005,49.2,4.0,6.322565239927284,9.71,2.0036739143870386,18.0,11.616636621182272,19.3,45.0,4.11,36.0,1.8562979903656263,12.9,0.463,8.9
Nigeria,2006,49.8,396.0,6.309918278226516,9.66,2.4299042254256773,27.0,6.558197802812269,19.9,46.0,3.66,4.0,1.840549633397487,12.6,0.466,9.0
Nigeria,2007,55.0,388.0,6.297109319933935,9.55,4.658470586589692,42.0,7.868636894184167,2.4,54.0,4.47,42.0,1.824549292051046,12.3,0.477,9.1
Nigeria,2008,59.0,386.0,6.285998094508865,9.3,4.668999670506097,41.0,9.206432747145165,21.0,6.0,4.0,53.0,1.791759469228055,12.0,0.481,9.2
Nigeria,2009,51.6,376.0,6.269096283706261,9.05,2.7451948376220483,63.0,7.149131598557407,21.6,66.0,4.24,63.0,1.7749523509116738,11.7,0.487,9.3
Nigeria,2010,52.0,374.0,6.257667587882639,8.9,4.898757939525776,49.0,9.046879822823147,22.2,54.0,3.47,54.0,1.7578579175523736,11.3,0.492,9.5
Nigeria,2011,52.3,375.0,6.2422232654551655,8.75,5.23948688988396,46.0,9.843949839819931,22.8,48.0,3.69,48.0,1.7404661748405046,11.0,0.5,9.6
Nigeria,2012,52.7,374.0,6.226536669287466,8.54,5.326509339958868,42.0,8.771525284186465,23.5,42.0,3.3,42.0,1.6863989535702288,1.7,0.507,9.7
Nigeria,2013,53.2,367.0,6.212606095751519,8.3,5.274041517587138,46.0,10.87526975411497,24.1,46.0,3.7,46.0,1.589235205116581,1.4,0.514,9.8
Nigeria,2014,53.6,362.0,6.19644412779452,0.01,5.576748416564761,49.0,8.832879460277615,24.7,49.0,3.67,49.0,1.589235205116581,1.1,0.521,10.0
Oman,2000,72.6,138.0,0.6931471805599453,0.38,4.156796142838394,99.0,2.772588722239781,45.9,99.0,3.7,99.0,0.09531017980432493,7.2,0.0,10.4
Oman,2001,72.9,134.0,0.6931471805599453,0.55,6.337785564695089,99.0,2.772588722239781,46.5,99.0,3.8,99.0,0.09531017980432493,7.1,0.705,10.7
Oman,2002,73.3,13.0,0.6931471805599453,0.54,6.3748835739078755,99.0,1.791759469228055,47.3,99.0,3.18,99.0,0.09531017980432493,7.1,0.716,11.0
Oman,2003,73.6,127.0,0.6931471805599453,0.56,4.199549761118903,99.0,0.6931471805599453,48.1,99.0,3.17,99.0,0.09531017980432493,7.1,0.725,11.2
Oman,2004,74.0,122.0,0.6931471805599453,0.61,4.269244547994627,99.0,2.9444389791664403,48.9,99.0,2.98,99.0,0.09531017980432493,7.1,0.734,11.5
Oman,2005,74.3,118.0,0.6931471805599453,0.63,6.751115007792478,99.0,3.258096538021482,49.5,99.0,2.59,99.0,0.09531017980432493,7.0,0.742,11.5
Oman,2006,74.7,115.0,0.6931471805599453,0.58,4.375900533374566,99.0,2.6390573296152584,5.1,98.0,2.31,98.0,0.09531017980432493,7.0,0.748,11.6
Oman,2007,74.9,113.0,0.6931471805599453,0.57,4.493684059358779,99.0,3.2188758248682006,5.6,97.0,2.43,99.0,0.09531017980432493,7.0,0.753,11.5
Oman,2008,75.2,19.0,0.6931471805599453,0.57,4.821060534710455,99.0,2.9444389791664403,51.1,97.0,2.1,99.0,0.09531017980432493,6.9,0.765,11.9
Oman,2009,75.4,18.0,0.6931471805599453,0.56,6.948541556384543,98.0,2.995732273553991,51.5,96.0,2.83,98.0,0.09531017980432493,6.9,0.782,12.4
Oman,2010,75.6,16.0,0.6931471805599453,0.56,4.869271979308446,99.0,1.3862943611198906,51.8,99.0,2.74,99.0,0.09531017980432493,6.9,0.797,13.5
Oman,2011,75.8,15.0,0.6931471805599453,0.54,5.070645327091666,99.0,1.791759469228055,52.0,99.0,2.49,99.0,0.09531017980432493,6.9,0.797,13.6
Oman,2012,76.0,14.0,0.6931471805599453,0.51,6.963034337996146,98.0,2.6390573296152584,52.3,99.0,2.52,98.0,0.09531017980432493,7.0,0.797,13.7
Oman,2013,76.2,12.0,0.6931471805599453,0.46,7.05262889360204,98.0,0.0,52.8,99.0,2.76,98.0,0.09531017980432493,7.0,0.796,13.7
Oman,2014,76.4,11.0,0.6931471805599453,0.4,5.11913910123325,99.0,0.0,53.5,99.0,3.55,99.0,0.09531017980432493,7.1,0.796,13.7
Pakistan,2000,62.8,19.0,5.955837369464831,0.02,2.987969376083039,63.0,7.632885505395133,16.4,65.0,2.79,62.0,0.09531017980432493,22.2,0.445,5.3
Pakistan,2001,63.0,189.0,5.934894195619588,0.01,1.0176419358926463,63.0,8.25582842728183,16.9,68.0,2.61,65.0,0.09531017980432493,22.0,0.45,5.4
Pakistan,2002,63.2,187.0,5.918893854273146,0.01,3.152474271870668,63.0,8.269756947532983,17.4,71.0,2.76,68.0,0.09531017980432493,21.8,0.457,5.5
Pakistan,2003,63.5,185.0,5.905361848054571,0.01,3.2282143531628,63.0,8.464003362902119,17.9,69.0,2.61,67.0,0.09531017980432493,21.6,0.465,5.6
Pakistan,2004,63.7,183.0,5.8998973535824915,0.01,3.4006382650522573,65.0,8.354438940114811,18.4,65.0,2.56,65.0,0.09531017980432493,21.4,0.474,5.6
Pakistan,2005,62.9,2.0,5.8998973535824915,0.04,3.452942150969565,7.0,8.000349495324684,18.9,78.0,2.91,77.0,0.09531017980432493,21.2,0.487,6.1
Pakistan,2006,64.2,179.0,5.902633333401366,0.03,3.7225148868081024,78.0,8.941414628006845,19.5,77.0,3.4,78.0,0.09531017980432493,21.0,0.501,6.5
Pakistan,2007,64.4,178.0,5.908082938168931,0.03,1.5918327504095988,75.0,7.938088726896952,2.1,75.0,3.35,75.0,0.09531017980432493,2.8,0.505,6.7
Pakistan,2008,64.6,177.0,5.91350300563827,0.03,1.863635630171444,65.0,7.029972911706386,2.6,7.0,3.26,62.0,0.09531017980432493,2.7,0.513,7.3
Pakistan,2009,64.8,175.0,5.918893854273146,0.03,0.5289890147186939,78.0,6.761572768804055,21.3,7.0,2.94,71.0,0.09531017980432493,2.5,0.514,7.3
Pakistan,2010,65.1,172.0,5.921578419643816,0.04,0.5113345242541686,82.0,8.371473537066832,21.9,82.0,3.2,82.0,0.09531017980432493,2.2,0.521,7.5
Pakistan,2011,65.5,167.0,5.918893854273146,0.04,4.075456684355061,74.0,8.386400901166214,22.5,75.0,3.1,74.0,0.09531017980432493,2.0,0.525,7.5
Pakistan,2012,65.7,165.0,5.91350300563827,0.04,4.105268039711476,72.0,8.993054630146133,23.2,72.0,2.76,72.0,0.09531017980432493,19.8,0.529,7.6
Pakistan,2013,66.0,163.0,5.902633333401366,0.04,4.113926383279632,72.0,9.07680897935166,23.9,72.0,2.7,72.0,0.09531017980432493,19.6,0.538,7.7
Pakistan,2014,66.2,162.0,5.886104031450156,0.01,4.147784390722686,72.0,7.223295679562314,24.7,72.0,2.61,72.0,0.09531017980432493,19.4,0.542,7.8
Panama,2000,75.7,121.0,1.0986122886681098,5.58,2.386100663599832,98.0,0.0,45.9,99.0,7.76,98.0,0.1823215567939546,2.4,0.716,12.1
Panama,2001,75.5,124.0,1.0986122886681098,5.43,2.118724087176266,98.0,0.0,46.9,95.0,7.72,99.0,0.09531017980432493,2.3,0.721,12.4
